number,incident_state
INC0010228,New
INC0010228,New
INC0010228,New
INC0010228,New
INC0010228,Awaiting User Info
INC0010228,Active
INC0010228,Active
INC0010228,Active
INC0010228,Active
INC0010228,Resolved
INC0010228,Closed
INC0010229,New
INC0010229,Resolved
INC0010229,Closed
INC0010230,New
INC0010230,New
INC0010230,Resolved
INC0010230,Closed
INC0010232,Resolved
INC0010232,Closed
INC0010233,New
INC0010233,New
INC0010233,New
INC0010233,New
INC0010233,Resolved
INC0010233,Closed
INC0010236,New
INC0010236,Resolved
INC0010236,Closed
INC0010237,New
INC0010237,New
INC0010237,New
INC0010237,Resolved
INC0010237,Closed
INC0010238,New
INC0010238,New
INC0010238,Active
INC0010238,Active
INC0010238,Active
INC0010238,Resolved
INC0010238,Closed
INC0010239,New
INC0010239,New
INC0010239,New
INC0010239,New
INC0010239,New
INC0010239,New
INC0010239,New
INC0010239,New
INC0010239,New
INC0010239,Resolved
INC0010239,Closed
INC0010240,New
INC0010240,Resolved
INC0010240,Closed
INC0010241,New
INC0010241,Active
INC0010241,Active
INC0010241,Awaiting User Info
INC0010241,Resolved
INC0010241,Closed
INC0010243,New
INC0010243,Resolved
INC0010243,Closed
INC0010244,New
INC0010244,New
INC0010244,New
INC0010244,New
INC0010244,Resolved
INC0010244,Closed
INC0010245,Active
INC0010245,Active
INC0010245,Awaiting User Info
INC0010245,Awaiting User Info
INC0010245,Active
INC0010245,Active
INC0010245,Active
INC0010245,Active
INC0010245,Active
INC0010245,Resolved
INC0010245,Closed
INC0010247,New
INC0010247,Active
INC0010247,Active
INC0010247,Active
INC0010247,Resolved
INC0010247,Closed
INC0010248,New
INC0010248,Resolved
INC0010248,Closed
INC0010250,Active
INC0010250,Active
INC0010250,Active
INC0010250,Resolved
INC0010250,Closed
INC0010251,New
INC0010251,Resolved
INC0010251,Closed
INC0010252,New
INC0010252,New
INC0010252,New
INC0010252,Awaiting User Info
INC0010252,Awaiting User Info
INC0010252,Awaiting User Info
INC0010252,Resolved
INC0010252,Closed
INC0010253,New
INC0010253,New
INC0010253,Resolved
INC0010253,Closed
INC0010254,New
INC0010254,Resolved
INC0010254,Closed
INC0010259,Active
INC0010259,Resolved
INC0010259,Closed
INC0010260,New
INC0010260,Resolved
INC0010260,Closed
INC0010261,Active
INC0010261,Resolved
INC0010261,Closed
INC0010262,Active
INC0010262,Resolved
INC0010262,Closed
INC0010263,Active
INC0010263,Active
INC0010263,Resolved
INC0010263,Closed
INC0010264,Active
INC0010264,Resolved
INC0010264,Closed
INC0010265,New
INC0010265,Resolved
INC0010265,Closed
INC0010266,Active
INC0010266,Active
INC0010266,Resolved
INC0010266,Closed
INC0010268,Active
INC0010268,Active
INC0010268,Resolved
INC0010268,Closed
INC0010269,Active
INC0010269,Active
INC0010269,Active
INC0010269,Resolved
INC0010269,Closed
INC0010270,New
INC0010270,New
INC0010270,Active
INC0010270,Awaiting User Info
INC0010270,Awaiting User Info
INC0010270,Resolved
INC0010270,Closed
INC0010271,Active
INC0010271,Active
INC0010271,Active
INC0010271,Resolved
INC0010271,Closed
INC0010272,New
INC0010272,New
INC0010272,Active
INC0010272,Active
INC0010272,Active
INC0010272,Active
INC0010272,Awaiting Vendor
INC0010272,Awaiting Vendor
INC0010272,Awaiting Vendor
INC0010272,Resolved
INC0010272,Closed
INC0010274,New
INC0010274,New
INC0010274,New
INC0010274,New
INC0010274,New
INC0010274,New
INC0010274,New
INC0010274,New
INC0010274,Active
INC0010274,Resolved
INC0010274,Closed
INC0010275,New
INC0010275,Resolved
INC0010275,Closed
INC0010277,Active
INC0010277,Active
INC0010277,Resolved
INC0010277,Closed
INC0010278,Active
INC0010278,Awaiting User Info
INC0010278,Active
INC0010278,Active
INC0010278,Resolved
INC0010278,Closed
INC0010279,New
INC0010279,New
INC0010279,New
INC0010279,Awaiting User Info
INC0010279,Awaiting User Info
INC0010279,Awaiting User Info
INC0010279,Awaiting User Info
INC0010279,Awaiting User Info
INC0010279,Awaiting User Info
INC0010279,Resolved
INC0010279,Closed
INC0010281,New
INC0010281,Awaiting User Info
INC0010281,Resolved
INC0010281,Closed
INC0010282,New
INC0010282,New
INC0010282,Resolved
INC0010282,Closed
INC0010283,Resolved
INC0010283,Closed
INC0010284,Resolved
INC0010284,Closed
INC0010285,Active
INC0010285,Active
INC0010285,Active
INC0010285,Active
INC0010285,Awaiting User Info
INC0010285,Resolved
INC0010285,Closed
INC0010286,Active
INC0010286,Resolved
INC0010286,Closed
INC0010287,Active
INC0010287,Active
INC0010287,Resolved
INC0010287,Closed
INC0010290,New
INC0010290,New
INC0010290,Active
INC0010290,Awaiting User Info
INC0010290,Active
INC0010290,Active
INC0010290,Awaiting User Info
INC0010290,Awaiting User Info
INC0010290,Awaiting User Info
INC0010290,Awaiting User Info
INC0010290,Resolved
INC0010290,Closed
INC0010291,New
INC0010291,New
INC0010291,New
INC0010291,Resolved
INC0010291,Closed
INC0010293,New
INC0010293,New
INC0010293,New
INC0010293,New
INC0010293,Active
INC0010293,Active
INC0010293,Awaiting User Info
INC0010293,Awaiting User Info
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Active
INC0010293,Resolved
INC0010293,Closed
INC0010295,New
INC0010295,New
INC0010295,Resolved
INC0010295,Closed
INC0010297,New
INC0010297,New
INC0010297,New
INC0010297,New
INC0010297,Awaiting User Info
INC0010297,Awaiting User Info
INC0010297,Resolved
INC0010297,Closed
INC0010298,New
INC0010298,Awaiting User Info
INC0010298,Resolved
INC0010298,Closed
INC0010299,New
INC0010299,New
INC0010299,New
INC0010299,New
INC0010299,New
INC0010299,Active
INC0010299,Resolved
INC0010299,Closed
INC0010300,New
INC0010300,Active
INC0010300,Active
INC0010300,Active
INC0010300,Active
INC0010300,Active
INC0010300,Active
INC0010300,Active
INC0010300,Resolved
INC0010300,Closed
INC0010303,Active
INC0010303,Active
INC0010303,Resolved
INC0010303,Closed
INC0010304,New
INC0010304,New
INC0010304,Active
INC0010304,Active
INC0010304,Active
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Awaiting User Info
INC0010304,Resolved
INC0010304,Closed
INC0010306,New
INC0010306,New
INC0010306,New
INC0010306,Awaiting User Info
INC0010306,Awaiting User Info
INC0010306,Active
INC0010306,Active
INC0010306,Awaiting User Info
INC0010306,Awaiting User Info
INC0010306,Resolved
INC0010306,Closed
INC0010307,New
INC0010307,Resolved
INC0010307,Closed
INC0010308,New
INC0010308,Active
INC0010308,Active
INC0010308,Active
INC0010308,Active
INC0010308,Resolved
INC0010308,Closed
INC0010309,Resolved
INC0010309,Closed
INC0010310,Active
INC0010310,Active
INC0010310,Active
INC0010310,Active
INC0010310,Active
INC0010310,Resolved
INC0010310,Closed
INC0010311,New
INC0010311,New
INC0010311,New
INC0010311,New
INC0010311,Active
INC0010311,Active
INC0010311,Resolved
INC0010311,Closed
INC0010312,Resolved
INC0010312,Closed
INC0010315,Active
INC0010315,Active
INC0010315,Active
INC0010315,Resolved
INC0010315,Closed
INC0010316,New
INC0010316,Active
INC0010316,Active
INC0010316,Resolved
INC0010316,Closed
INC0010318,Active
INC0010318,Active
INC0010318,Active
INC0010318,Active
INC0010318,Active
INC0010318,Active
INC0010318,Awaiting User Info
INC0010318,Awaiting User Info
INC0010318,Awaiting User Info
INC0010318,Awaiting User Info
INC0010318,Awaiting User Info
INC0010318,Resolved
INC0010318,Closed
INC0010319,New
INC0010319,Active
INC0010319,Resolved
INC0010319,Closed
INC0010320,New
INC0010320,Resolved
INC0010320,Closed
INC0010322,New
INC0010322,New
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Awaiting User Info
INC0010322,Awaiting User Info
INC0010322,Awaiting User Info
INC0010322,Active
INC0010322,Active
INC0010322,Resolved
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Active
INC0010322,Resolved
INC0010322,Closed
INC0010324,Active
INC0010324,Active
INC0010324,Active
INC0010324,Resolved
INC0010324,Closed
INC0010325,Resolved
INC0010325,Closed
INC0010326,Active
INC0010326,Active
INC0010326,Awaiting User Info
INC0010326,Resolved
INC0010326,Closed
INC0010327,Active
INC0010327,Active
INC0010327,Resolved
INC0010327,Closed
INC0010328,New
INC0010328,New
INC0010328,New
INC0010328,Active
INC0010328,Active
INC0010328,Active
INC0010328,Resolved
INC0010328,Closed
INC0010329,Active
INC0010329,Active
INC0010329,Active
INC0010329,Active
INC0010329,Active
INC0010329,Active
INC0010329,Resolved
INC0010329,Closed
INC0010330,New
INC0010330,Active
INC0010330,Active
INC0010330,Active
INC0010330,Active
INC0010330,Active
INC0010330,Active
INC0010330,Active
INC0010330,Active
INC0010330,Resolved
INC0010330,Closed
INC0010331,New
INC0010331,New
INC0010331,New
INC0010331,New
INC0010331,New
INC0010331,Resolved
INC0010331,Closed
INC0010332,Active
INC0010332,Active
INC0010332,Active
INC0010332,Active
INC0010332,Active
INC0010332,Active
INC0010332,Active
INC0010332,Resolved
INC0010332,Closed
INC0010333,New
INC0010333,Active
INC0010333,Awaiting User Info
INC0010333,Awaiting User Info
INC0010333,Resolved
INC0010333,Closed
INC0010334,Active
INC0010334,Active
INC0010334,Active
INC0010334,Active
INC0010334,Active
INC0010334,Active
INC0010334,Active
INC0010334,Active
INC0010334,Active
INC0010334,Resolved
INC0010334,Closed
INC0010335,New
INC0010335,New
INC0010335,New
INC0010335,Awaiting User Info
INC0010335,Awaiting User Info
INC0010335,Resolved
INC0010335,Closed
INC0010336,New
INC0010336,New
INC0010336,Resolved
INC0010336,Closed
INC0010338,New
INC0010338,New
INC0010338,Active
INC0010338,Active
INC0010338,Active
INC0010338,Active
INC0010338,Active
INC0010338,Active
INC0010338,Active
INC0010338,Resolved
INC0010338,Closed
INC0010341,New
INC0010341,New
INC0010341,Active
INC0010341,Active
INC0010341,Active
INC0010341,Active
INC0010341,Active
INC0010341,Active
INC0010341,Active
INC0010341,Resolved
INC0010341,Closed
INC0010342,New
INC0010342,Resolved
INC0010342,Closed
INC0010343,Active
INC0010343,Active
INC0010343,Awaiting User Info
INC0010343,Awaiting User Info
INC0010343,Resolved
INC0010343,Closed
INC0010344,Active
INC0010344,Active
INC0010344,Active
INC0010344,Active
INC0010344,Active
INC0010344,Resolved
INC0010344,Closed
INC0010345,New
INC0010345,Active
INC0010345,Active
INC0010345,Resolved
INC0010345,Closed
INC0010346,Resolved
INC0010346,Closed
INC0010347,Active
INC0010347,Active
INC0010347,Resolved
INC0010347,Closed
INC0010348,New
INC0010348,Active
INC0010348,Active
INC0010348,Awaiting User Info
INC0010348,Resolved
INC0010348,Resolved
INC0010348,Closed
INC0010349,Active
INC0010349,Active
INC0010349,Active
INC0010349,Resolved
INC0010349,Closed
INC0010350,New
INC0010350,Active
INC0010350,Active
INC0010350,Active
INC0010350,Awaiting User Info
INC0010350,Awaiting User Info
INC0010350,Awaiting User Info
INC0010350,Resolved
INC0010350,Closed
INC0010351,New
INC0010351,New
INC0010351,Active
INC0010351,Resolved
INC0010351,Closed
INC0010352,New
INC0010352,Active
INC0010352,Resolved
INC0010352,Closed
INC0010353,New
INC0010353,New
INC0010353,Awaiting User Info
INC0010353,Awaiting User Info
INC0010353,Awaiting User Info
INC0010353,Awaiting User Info
INC0010353,Awaiting User Info
INC0010353,Resolved
INC0010353,Closed
INC0010354,Resolved
INC0010354,Closed
INC0010355,New
INC0010355,Active
INC0010355,Active
INC0010355,Active
INC0010355,Resolved
INC0010355,Active
INC0010355,Active
INC0010355,Active
INC0010355,Active
INC0010355,Resolved
INC0010355,Closed
INC0010356,New
INC0010356,New
INC0010356,New
INC0010356,Active
INC0010356,Active
INC0010356,Resolved
INC0010356,Closed
INC0010357,New
INC0010357,New
INC0010357,Resolved
INC0010357,Closed
INC0010359,New
INC0010359,Active
INC0010359,Awaiting User Info
INC0010359,Resolved
INC0010359,Closed
INC0010360,New
INC0010360,New
INC0010360,Resolved
INC0010360,Closed
INC0010362,New
INC0010362,New
INC0010362,New
INC0010362,New
INC0010362,Awaiting User Info
INC0010362,Awaiting User Info
INC0010362,Awaiting User Info
INC0010362,Resolved
INC0010362,Closed
INC0010363,New
INC0010363,New
INC0010363,Resolved
INC0010363,Closed
INC0010365,Active
INC0010365,Active
INC0010365,Resolved
INC0010365,Closed
INC0010366,New
INC0010366,New
INC0010366,Active
INC0010366,Resolved
INC0010366,Closed
INC0010367,Active
INC0010367,Active
INC0010367,Active
INC0010367,Active
INC0010367,Active
INC0010367,Active
INC0010367,Active
INC0010367,Resolved
INC0010367,Closed
INC0010368,Resolved
INC0010368,Closed
INC0010369,New
INC0010369,Active
INC0010369,Active
INC0010369,Resolved
INC0010369,Closed
INC0010372,Active
INC0010372,Active
INC0010372,Active
INC0010372,Resolved
INC0010372,Closed
INC0010373,New
INC0010373,New
INC0010373,New
INC0010373,New
INC0010373,Resolved
INC0010373,Closed
INC0010374,New
INC0010374,New
INC0010374,Active
INC0010374,Active
INC0010374,Active
INC0010374,Resolved
INC0010374,Closed
INC0010375,New
INC0010375,Resolved
INC0010375,Closed
INC0010376,Resolved
INC0010376,Closed
INC0010377,New
INC0010377,Awaiting User Info
INC0010377,Resolved
INC0010377,Closed
INC0010378,Active
INC0010378,Resolved
INC0010378,Closed
INC0010379,Active
INC0010379,Active
INC0010379,Awaiting User Info
INC0010379,Resolved
INC0010379,Closed
INC0010380,New
INC0010380,Active
INC0010380,Active
INC0010380,Resolved
INC0010380,Closed
INC0010382,New
INC0010382,Resolved
INC0010382,Active
INC0010382,Active
INC0010382,Resolved
INC0010382,Closed
INC0010394,New
INC0010394,New
INC0010394,Active
INC0010394,Active
INC0010394,Awaiting User Info
INC0010394,Awaiting User Info
INC0010394,Awaiting User Info
INC0010394,Active
INC0010394,Active
INC0010394,Resolved
INC0010394,Closed
INC0010409,Active
INC0010409,Resolved
INC0010409,Closed
INC0010410,New
INC0010410,Resolved
INC0010410,Closed
INC0010411,New
INC0010411,New
INC0010411,Resolved
INC0010411,Active
INC0010411,Active
INC0010411,Active
INC0010411,Active
INC0010411,Active
INC0010411,Active
INC0010411,Active
INC0010411,Awaiting User Info
INC0010411,Awaiting User Info
INC0010411,Resolved
INC0010411,Closed
INC0010412,New
INC0010412,New
INC0010412,New
INC0010412,New
INC0010412,New
INC0010412,Active
INC0010412,Active
INC0010412,Active
INC0010412,Resolved
INC0010412,Closed
INC0010414,Active
INC0010414,Active
INC0010414,Active
INC0010414,Active
INC0010414,Active
INC0010414,Active
INC0010414,Awaiting User Info
INC0010414,Awaiting User Info
INC0010414,Awaiting User Info
INC0010414,Resolved
INC0010414,Closed
INC0010415,New
INC0010415,Resolved
INC0010415,Closed
INC0010416,New
INC0010416,New
INC0010416,New
INC0010416,Resolved
INC0010416,Closed
INC0010417,New
INC0010417,Resolved
INC0010417,Closed
INC0010418,New
INC0010418,New
INC0010418,New
INC0010418,Active
INC0010418,Active
INC0010418,Active
INC0010418,Active
INC0010418,Active
INC0010418,Awaiting Vendor
INC0010418,Awaiting Vendor
INC0010418,Resolved
INC0010418,Closed
INC0010420,New
INC0010420,Resolved
INC0010420,Closed
INC0010421,New
INC0010421,New
INC0010421,Active
INC0010421,Active
INC0010421,Resolved
INC0010421,Closed
INC0010422,New
INC0010422,New
INC0010422,Active
INC0010422,Resolved
INC0010422,Closed
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Active
INC0010423,Resolved
INC0010423,Closed
INC0010424,Resolved
INC0010424,Closed
INC0010425,Active
INC0010425,Active
INC0010425,Active
INC0010425,Awaiting User Info
INC0010425,Awaiting User Info
INC0010425,Awaiting User Info
INC0010425,Awaiting User Info
INC0010425,Active
INC0010425,Resolved
INC0010425,Closed
INC0010426,New
INC0010426,New
INC0010426,New
INC0010426,Awaiting User Info
INC0010426,Awaiting User Info
INC0010426,Resolved
INC0010426,Closed
INC0010427,New
INC0010427,Resolved
INC0010427,Closed
INC0010428,New
INC0010428,New
INC0010428,Resolved
INC0010428,Closed
INC0010430,Active
INC0010430,Awaiting User Info
INC0010430,Awaiting User Info
INC0010430,Resolved
INC0010430,Closed
INC0010431,New
INC0010431,New
INC0010431,New
INC0010431,Awaiting User Info
INC0010431,Awaiting User Info
INC0010431,Awaiting User Info
INC0010431,Resolved
INC0010431,Closed
INC0010432,Active
INC0010432,Active
INC0010432,Active
INC0010432,Active
INC0010432,Awaiting User Info
INC0010432,Active
INC0010432,Active
INC0010432,Resolved
INC0010432,Closed
INC0010433,Active
INC0010433,Active
INC0010433,Active
INC0010433,Active
INC0010433,Active
INC0010433,Awaiting User Info
INC0010433,Resolved
INC0010433,Closed
INC0010434,Resolved
INC0010434,Closed
INC0010435,Resolved
INC0010435,Closed
INC0010436,New
INC0010436,New
INC0010436,Resolved
INC0010436,Closed
INC0010437,Active
INC0010437,Active
INC0010437,Active
INC0010437,Active
INC0010437,Active
INC0010437,Active
INC0010437,Awaiting User Info
INC0010437,Awaiting User Info
INC0010437,Resolved
INC0010437,Closed
INC0010438,New
INC0010438,New
INC0010438,Resolved
INC0010438,Closed
INC0010439,Active
INC0010439,Active
INC0010439,Active
INC0010439,Active
INC0010439,Resolved
INC0010439,Closed
INC0010444,New
INC0010444,New
INC0010444,Awaiting User Info
INC0010444,Resolved
INC0010444,Closed
INC0010445,Resolved
INC0010445,Closed
INC0010446,Resolved
INC0010446,Closed
INC0010447,Active
INC0010447,Active
INC0010447,Active
INC0010447,Active
INC0010447,Resolved
INC0010447,Closed
INC0010448,New
INC0010448,New
INC0010448,Active
INC0010448,Active
INC0010448,Active
INC0010448,Active
INC0010448,Resolved
INC0010448,Closed
INC0010449,New
INC0010449,Resolved
INC0010449,Closed
INC0010450,New
INC0010450,New
INC0010450,New
INC0010450,New
INC0010450,New
INC0010450,Resolved
INC0010450,Closed
INC0010452,Resolved
INC0010452,Closed
INC0010453,Active
INC0010453,Active
INC0010453,Active
INC0010453,Active
INC0010453,Active
INC0010453,Resolved
INC0010453,Closed
INC0010454,New
INC0010454,New
INC0010454,New
INC0010454,Active
INC0010454,Awaiting User Info
INC0010454,Resolved
INC0010454,Closed
INC0010455,Active
INC0010455,Active
INC0010455,Active
INC0010455,Resolved
INC0010455,Closed
INC0010456,New
INC0010456,New
INC0010456,Active
INC0010456,Resolved
INC0010456,Active
INC0010456,Active
INC0010456,Active
INC0010456,Active
INC0010456,Awaiting User Info
INC0010456,Awaiting User Info
INC0010456,Awaiting User Info
INC0010456,Active
INC0010456,Active
INC0010456,Resolved
INC0010456,Closed
INC0010457,Resolved
INC0010457,Closed
INC0010459,New
INC0010459,New
INC0010459,New
INC0010459,Resolved
INC0010459,Closed
INC0010460,Resolved
INC0010460,Closed
INC0010461,Resolved
INC0010461,Closed
INC0010462,Active
INC0010462,Active
INC0010462,Resolved
INC0010462,Closed
INC0010463,Active
INC0010463,Resolved
INC0010463,Closed
INC0010464,New
INC0010464,New
INC0010464,New
INC0010464,Resolved
INC0010464,Closed
INC0010465,New
INC0010465,Resolved
INC0010465,Closed
INC0010466,New
INC0010466,New
INC0010466,New
INC0010466,Active
INC0010466,Active
INC0010466,Active
INC0010466,Active
INC0010466,Awaiting User Info
INC0010466,Resolved
INC0010466,Closed
INC0010468,Resolved
INC0010468,Closed
INC0010469,New
INC0010469,New
INC0010469,Active
INC0010469,Active
INC0010469,Active
INC0010469,Awaiting User Info
INC0010469,Resolved
INC0010469,Closed
INC0010470,Active
INC0010470,Awaiting User Info
INC0010470,Resolved
INC0010470,Active
INC0010470,Active
INC0010470,Awaiting User Info
INC0010470,Resolved
INC0010470,Closed
INC0010471,New
INC0010471,New
INC0010471,Resolved
INC0010471,Closed
INC0010472,Active
INC0010472,Resolved
INC0010472,Closed
INC0010473,Active
INC0010473,Resolved
INC0010473,Closed
INC0010474,Active
INC0010474,Resolved
INC0010474,Closed
INC0010475,Active
INC0010475,Active
INC0010475,Active
INC0010475,Active
INC0010475,Active
INC0010475,Resolved
INC0010475,Closed
INC0010476,New
INC0010476,New
INC0010476,Awaiting User Info
INC0010476,Awaiting User Info
INC0010476,Awaiting User Info
INC0010476,Awaiting User Info
INC0010476,Awaiting User Info
INC0010476,Awaiting User Info
INC0010476,Awaiting User Info
INC0010476,Awaiting User Info
INC0010476,Resolved
INC0010476,Closed
INC0010477,Resolved
INC0010477,Closed
INC0010480,New
INC0010480,New
INC0010480,Awaiting User Info
INC0010480,Awaiting User Info
INC0010480,Awaiting User Info
INC0010480,Awaiting User Info
INC0010480,Active
INC0010480,Active
INC0010480,Active
INC0010480,Active
INC0010480,Active
INC0010480,Resolved
INC0010480,Closed
INC0010481,New
INC0010481,New
INC0010481,New
INC0010481,New
INC0010481,Awaiting User Info
INC0010481,Awaiting User Info
INC0010481,Resolved
INC0010481,Closed
INC0010482,Active
INC0010482,Active
INC0010482,Active
INC0010482,Awaiting User Info
INC0010482,Awaiting User Info
INC0010482,Active
INC0010482,Active
INC0010482,Resolved
INC0010482,Closed
INC0010483,Resolved
INC0010483,Closed
INC0010484,Active
INC0010484,Active
INC0010484,Active
INC0010484,Active
INC0010484,Resolved
INC0010484,Closed
INC0010486,Active
INC0010486,Resolved
INC0010486,Closed
INC0010487,Active
INC0010487,Active
INC0010487,Active
INC0010487,Active
INC0010487,Resolved
INC0010487,Closed
INC0010488,Active
INC0010488,Resolved
INC0010488,Closed
INC0010489,New
INC0010489,Active
INC0010489,Active
INC0010489,Resolved
INC0010489,Closed
INC0010490,New
INC0010490,Active
INC0010490,Active
INC0010490,Active
INC0010490,Resolved
INC0010490,Closed
INC0010492,Active
INC0010492,Active
INC0010492,Active
INC0010492,Active
INC0010492,Active
INC0010492,Active
INC0010492,Awaiting User Info
INC0010492,Resolved
INC0010492,Closed
INC0010493,Active
INC0010493,Active
INC0010493,Resolved
INC0010493,Closed
INC0010496,New
INC0010496,New
INC0010496,Active
INC0010496,Active
INC0010496,Active
INC0010496,Active
INC0010496,Active
INC0010496,Awaiting User Info
INC0010496,Awaiting User Info
INC0010496,Resolved
INC0010496,Closed
INC0010497,Active
INC0010497,Resolved
INC0010497,Closed
INC0010498,Resolved
INC0010498,Closed
INC0010499,New
INC0010499,New
INC0010499,New
INC0010499,Active
INC0010499,Active
INC0010499,Resolved
INC0010499,Closed
INC0010501,New
INC0010501,New
INC0010501,Awaiting User Info
INC0010501,Awaiting User Info
INC0010501,Awaiting User Info
INC0010501,Awaiting User Info
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Active
INC0010501,Awaiting User Info
INC0010501,Awaiting User Info
INC0010501,Awaiting User Info
INC0010501,Resolved
INC0010501,Closed
INC0010502,Active
INC0010502,Active
INC0010502,Active
INC0010502,Active
INC0010502,Active
INC0010502,Active
INC0010502,Active
INC0010502,Resolved
INC0010502,Closed
INC0010505,Active
INC0010505,Active
INC0010505,Active
INC0010505,Resolved
INC0010505,Closed
INC0010506,New
INC0010506,New
INC0010506,Awaiting User Info
INC0010506,Awaiting User Info
INC0010506,Active
INC0010506,Active
INC0010506,Active
INC0010506,Active
INC0010506,Active
INC0010506,Active
INC0010506,Active
INC0010506,Active
INC0010506,Resolved
INC0010506,Closed
INC0010507,Active
INC0010507,Active
INC0010507,Active
INC0010507,Active
INC0010507,Active
INC0010507,Awaiting User Info
INC0010507,Awaiting User Info
INC0010507,Awaiting User Info
INC0010507,Awaiting User Info
INC0010507,Awaiting User Info
INC0010507,Awaiting User Info
INC0010507,Awaiting User Info
INC0010507,Resolved
INC0010507,Closed
INC0010508,Resolved
INC0010508,Closed
INC0010509,Active
INC0010509,Active
INC0010509,Active
INC0010509,Active
INC0010509,Awaiting User Info
INC0010509,Resolved
INC0010509,Closed
INC0010512,Resolved
INC0010512,Closed
INC0010513,Active
INC0010513,Awaiting User Info
INC0010513,Active
INC0010513,Awaiting User Info
INC0010513,Resolved
INC0010513,Closed
INC0010514,Active
INC0010514,Active
INC0010514,Active
INC0010514,Awaiting User Info
INC0010514,Awaiting User Info
INC0010514,Awaiting User Info
INC0010514,Resolved
INC0010514,Closed
INC0010523,Resolved
INC0010523,Closed
INC0010524,New
INC0010524,New
INC0010524,New
INC0010524,New
INC0010524,Resolved
INC0010524,Closed
INC0010525,Active
INC0010525,Active
INC0010525,Active
INC0010525,Active
INC0010525,Active
INC0010525,Active
INC0010525,Active
INC0010525,Resolved
INC0010525,Closed
INC0010526,Active
INC0010526,Active
INC0010526,Active
INC0010526,Resolved
INC0010526,Closed
INC0010535,New
INC0010535,New
INC0010535,Active
INC0010535,Active
INC0010535,Resolved
INC0010535,Closed
INC0010536,Resolved
INC0010536,Closed
INC0010537,Active
INC0010537,Active
INC0010537,Active
INC0010537,Resolved
INC0010537,Closed
INC0010539,Active
INC0010539,Resolved
INC0010539,Closed
INC0010543,Active
INC0010543,Active
INC0010543,Active
INC0010543,Active
INC0010543,Awaiting User Info
INC0010543,Resolved
INC0010543,Closed
INC0010545,Active
INC0010545,Active
INC0010545,Active
INC0010545,Resolved
INC0010545,Closed
INC0010547,New
INC0010547,New
INC0010547,New
INC0010547,New
INC0010547,Resolved
INC0010547,Closed
INC0010548,New
INC0010548,New
INC0010548,New
INC0010548,New
INC0010548,Active
INC0010548,Active
INC0010548,Resolved
INC0010548,Closed
INC0010549,New
INC0010549,New
INC0010549,New
INC0010549,Awaiting User Info
INC0010549,Awaiting User Info
INC0010549,Resolved
INC0010549,Closed
INC0010550,New
INC0010550,Resolved
INC0010550,Closed
INC0010551,Resolved
INC0010551,Closed
INC0010553,Active
INC0010553,Active
INC0010553,Active
INC0010553,Awaiting User Info
INC0010553,Resolved
INC0010553,Closed
INC0010557,Active
INC0010557,Active
INC0010557,Active
INC0010557,Active
INC0010557,Active
INC0010557,Active
INC0010557,Resolved
INC0010557,Closed
INC0010559,Resolved
INC0010559,Closed
INC0010560,Resolved
INC0010560,Closed
INC0010561,Active
INC0010561,Active
INC0010561,Awaiting User Info
INC0010561,Resolved
INC0010561,Closed
INC0010562,New
INC0010562,New
INC0010562,Awaiting User Info
INC0010562,Resolved
INC0010562,Closed
INC0010563,Resolved
INC0010563,Closed
INC0010564,New
INC0010564,New
INC0010564,New
INC0010564,New
INC0010564,Resolved
INC0010564,Closed
INC0010565,Active
INC0010565,Active
INC0010565,Active
INC0010565,Active
INC0010565,Awaiting User Info
INC0010565,Awaiting User Info
INC0010565,Awaiting User Info
INC0010565,Awaiting User Info
INC0010565,Awaiting User Info
INC0010565,Awaiting User Info
INC0010565,Awaiting User Info
INC0010565,Awaiting User Info
INC0010565,Awaiting User Info
INC0010565,Resolved
INC0010565,Closed
INC0010566,Active
INC0010566,Resolved
INC0010566,Closed
INC0010568,New
INC0010568,Active
INC0010568,Active
INC0010568,Active
INC0010568,Resolved
INC0010568,Closed
